Email,User_ID,Access_Date,Action_Type,Role,Permission_Set,Effective_Access
user27@atko.email,U0035,2025-02-12T23:05:51Z,"READ, READ","Employee, Employee, Viewer","SALES_VIEW, FINANCE_EDIT",Permitted
user42@atko.email,U0050,2025-11-18T23:05:51Z,"READ, WRITE","Employee, IT_Ops, Finance","SECURITY_EXECUTE, HR_VIEW",Denied
user33@atko.email,U0041,2025-07-28T23:05:51Z,"LOGIN, READ","HR, Employee, Employee","FINANCE_EDIT, IT_MAINTAIN",Permitted
ivan@atko.email,U0006,2025-06-16T23:05:51Z,"DELETE, LOGOUT","Security, Security, Auditor","GENERAL_USER, SALES_VIEW",Permitted
user4@atko.email,U0012,2025-04-05T23:05:51Z,"LOGIN, READ","Finance, Auditor, Viewer","SALES_VIEW, SYSTEM_ADMIN_ALL",Permitted
user2@atko.email,U0010,2025-09-19T23:05:51Z,"DELETE, LOGIN","Auditor, Employee, Finance","SECURITY_EXECUTE, FIN_PROCESS_APPR",Denied
user17@atko.email,U0025,2025-06-15T23:05:51Z,CHECK_PERMS,Auditor,IT_MAINTAIN,Permitted
user26@atko.email,U0034,2025-11-12T23:05:51Z,"LOGOUT, APPROVE","Auditor, Security, IT_Ops","SYSTEM_ADMIN_ALL, FIN_PROCESS_APPR",Denied
user32@atko.email,U0040,2025-05-29T23:05:51Z,"WRITE, LOGIN","IT_Ops, IT_Ops, Auditor","READ_ONLY, FIN_PROCESS_APPR",Denied
user23@atko.email,U0031,2025-01-15T23:05:51Z,"UPDATE, APPROVE","HR, HR, Admin","SECURITY_EXECUTE, SECURITY_EXECUTE",Denied
user44@atko.email,U0052,2025-03-10T23:05:51Z,"LOGOUT, WRITE","IT_Ops, Sales, HR","AUDIT_READ, FIN_VENDOR_CREATOR",Denied
user7@atko.email,U0015,2025-04-06T23:05:51Z,"CHECK_PERMS, CHECK_PERMS","Admin, Auditor, Admin","READ_ONLY, READ_ONLY",Permitted
user38@atko.email,U0046,2025-05-06T23:05:51Z,"CREATE NEW VENDOR, DELETE","Payment Processor, Payment Processor, Sales","HR_VIEW, READ_ONLY",Denied
user21@atko.email,U0029,2025-11-20T23:05:51Z,"LOGIN, EXECUTE","Sales, Employee, Employee","GENERAL_USER, AUDIT_READ",Denied
user38@atko.email,U0046,2025-07-11T23:05:51Z,CREATE NEW VENDOR,Employee,FIN_VENDOR_CREATOR,Denied
user19@atko.email,U0027,2025-08-24T23:05:51Z,"CHECK_PERMS, WRITE","Payment Processor, Viewer, Payment Processor","IT_MAINTAIN, SECURITY_EXECUTE",Permitted
user42@atko.email,U0050,2025-08-12T23:05:51Z,"LOGIN, APPROVE","Viewer, IT_Ops, Finance","SYSTEM_ADMIN_ALL, AUDIT_READ",Denied
user30@atko.email,U0038,2025-04-17T23:05:51Z,"WRITE, CREATE NEW VENDOR","Security, Employee, Security","IT_MAINTAIN, READ_ONLY",Permitted
user32@atko.email,U0040,2025-02-04T23:05:51Z,"READ, CHECK_PERMS","Sales, Viewer, Admin","GENERAL_USER, SECURITY_EXECUTE",Denied
user38@atko.email,U0046,2025-07-05T23:05:51Z,"LOGIN, APPROVE","Payment Processor, Security, Employee","SALES_VIEW, SECURITY_EXECUTE",Permitted
user26@atko.email,U0034,2025-05-17T23:05:51Z,"CHECK_PERMS, EXECUTE","Auditor, Sales, Employee","AUDIT_READ, SECURITY_EXECUTE",Permitted
user32@atko.email,U0040,2025-10-13T23:05:51Z,"CHECK_PERMS, DELETE","Auditor, Sales, Employee","FIN_VENDOR_CREATOR, READ_ONLY",Permitted
user42@atko.email,U0050,2025-05-05T23:05:51Z,"APPROVE, DELETE","Viewer, Auditor, Admin","FIN_VENDOR_CREATOR, HR_VIEW",Denied
creep.user@atko.email,U9999,2025-05-09T23:05:51Z,"DELETE, APPROVE","IT_Ops, Payment Processor, Employee","GENERAL_USER, SYSTEM_ADMIN_ALL",Permitted
user25@atko.email,U0033,2025-08-08T23:05:51Z,EXECUTE,HR,SYSTEM_ADMIN_ALL,Denied
user44@atko.email,U0052,2025-11-01T23:05:51Z,"APPROVE, CREATE NEW VENDOR","Auditor, Auditor, Employee","SYSTEM_ADMIN_ALL, READ_ONLY",Permitted
user16@atko.email,U0024,2025-07-24T23:05:51Z,"CHECK_PERMS, CREATE NEW VENDOR","Auditor, HR, IT_Ops","FIN_VENDOR_CREATOR, FIN_PROCESS_APPR",Permitted
user2@atko.email,U0010,2025-07-01T23:05:51Z,"READ, APPROVE","Employee, Sales, Finance","FIN_PROCESS_APPR, IT_MAINTAIN",Permitted
user7@atko.email,U0015,2025-09-26T23:05:51Z,"EXECUTE, CHECK_PERMS","Admin, Sales, Admin","GENERAL_USER, FINANCE_EDIT",Permitted
user9@atko.email,U0017,2025-04-21T23:05:51Z,EXECUTE,IT_Ops,AUDIT_READ,Permitted
user5@atko.email,U0013,2025-01-07T23:05:51Z,"CHECK_PERMS, WRITE","Auditor, Admin, Viewer","FIN_VENDOR_CREATOR, FINANCE_EDIT",Permitted
user45@atko.email,U0053,2025-07-23T23:05:51Z,LOGOUT,Employee,FIN_PROCESS_APPR,Permitted
user2@atko.email,U0010,2025-11-01T23:05:51Z,"DELETE, UPDATE","Payment Processor, Employee, Admin","IT_MAINTAIN, SALES_VIEW",Permitted
user24@atko.email,U0032,2025-06-20T23:05:51Z,"UPDATE, DELETE","Payment Processor, Sales, IT_Ops","SALES_VIEW, HR_VIEW",Denied
user28@atko.email,U0036,2025-11-01T23:05:51Z,"LOGIN, APPROVE","Admin, Employee, Security","FINANCE_EDIT, HR_VIEW",Permitted
user15@atko.email,U0023,2025-07-17T23:05:51Z,"DELETE, CHECK_PERMS","Employee, Finance, Viewer","FINANCE_EDIT, FIN_VENDOR_CREATOR",Permitted
user8@atko.email,U0016,2025-03-09T23:05:51Z,"WRITE, CHECK_PERMS","HR, Viewer, Payment Processor","SYSTEM_ADMIN_ALL, FINANCE_EDIT",Denied
user19@atko.email,U0027,2025-09-03T23:05:51Z,WRITE,Employee,GENERAL_USER,Permitted
user48@atko.email,U0056,2025-05-22T23:05:51Z,"WRITE, UPDATE","Employee, IT_Ops, Security","HR_VIEW, GENERAL_USER",Permitted
timewarp@atko.email,U_TIME,2025-05-30T23:05:51Z,"READ, WRITE","Viewer, HR, Auditor","SYSTEM_ADMIN_ALL, FIN_VENDOR_CREATOR",Denied
creep.user@atko.email,U9999,2025-05-10T23:05:51Z,"LOGIN, WRITE","Sales, Admin, Security","GENERAL_USER, GENERAL_USER",Denied
harms.rosa@atko.email,U0003,2025-04-17T23:05:51Z,DELETE,Admin,READ_ONLY,Denied
user48@atko.email,U0056,2025-02-21T23:05:51Z,"DELETE, READ","Viewer, Admin, Payment Processor","SALES_VIEW, READ_ONLY",Denied
user35@atko.email,U0043,2025-06-08T23:05:51Z,LOGIN,Employee,FINANCE_EDIT,Denied
creep.user@atko.email,U9999,2025-03-30T23:05:51Z,"EXECUTE, UPDATE","Admin, Payment Processor, Employee","HR_VIEW, SYSTEM_ADMIN_ALL",Denied
user37@atko.email,U0045,2025-09-06T23:05:51Z,"DELETE, EXECUTE","Sales, Admin, Admin","GENERAL_USER, GENERAL_USER",Denied
user3@atko.email,U0011,2025-01-07T23:05:51Z,"APPROVE, CREATE NEW VENDOR","Auditor, Viewer, HR","AUDIT_READ, FIN_VENDOR_CREATOR",Permitted
user32@atko.email,U0040,2025-07-09T23:05:51Z,"CHECK_PERMS, DELETE","IT_Ops, Admin, Payment Processor","AUDIT_READ, HR_VIEW",Permitted
kobe.doe@atko.email,U0005,2025-02-17T23:05:51Z,"DELETE, APPROVE","Payment Processor, Auditor, Employee","SYSTEM_ADMIN_ALL, GENERAL_USER",Denied
harms.rosa@atko.email,U0003,2025-06-04T23:05:51Z,"EXECUTE, CREATE NEW VENDOR","Auditor, IT_Ops, HR","FIN_PROCESS_APPR, FIN_PROCESS_APPR",Denied
user5@atko.email,U0013,2025-06-03T23:05:51Z,"LOGIN, APPROVE","IT_Ops, Sales, Auditor","FIN_VENDOR_CREATOR, GENERAL_USER",Permitted
user15@atko.email,U0023,2025-07-01T23:05:51Z,"LOGOUT, CREATE NEW VENDOR","Payment Processor, Payment Processor, Admin","IT_MAINTAIN, SALES_VIEW",Denied
user29@atko.email,U0037,2025-06-04T23:05:51Z,"READ, LOGOUT","Viewer, Finance, Viewer","FIN_PROCESS_APPR, AUDIT_READ",Permitted
user21@atko.email,U0029,2025-09-29T23:05:51Z,"LOGOUT, READ","Admin, HR, Admin","READ_ONLY, SYSTEM_ADMIN_ALL",Permitted
user13@atko.email,U0021,2025-04-02T23:05:51Z,"READ, APPROVE","Security, Auditor, Employee","SECURITY_EXECUTE, HR_VIEW",Permitted
creep.user@atko.email,U9999,2025-07-09T23:05:51Z,"APPROVE, APPROVE","Security, Sales, Employee","SYSTEM_ADMIN_ALL, FIN_PROCESS_APPR",Denied
user7@atko.email,U0015,2025-02-03T23:05:51Z,"EXECUTE, EXECUTE","IT_Ops, Auditor, Viewer","SALES_VIEW, GENERAL_USER",Denied
ivan@atko.email,U0006,2025-04-10T23:05:51Z,DELETE,Auditor,SALES_VIEW,Denied
user7@atko.email,U0015,2025-09-13T23:05:51Z,"LOGOUT, CHECK_PERMS","Viewer, Admin, Auditor","FIN_VENDOR_CREATOR, AUDIT_READ",Denied
user9@atko.email,U0017,2025-11-01T23:05:51Z,"CREATE NEW VENDOR, LOGIN","Auditor, Sales, Admin","AUDIT_READ, READ_ONLY",Permitted
ivan@atko.email,U0006,2024-12-09T23:05:51Z,APPROVE,Auditor,HR_VIEW,Denied
user42@atko.email,U0050,2025-10-04T23:05:51Z,"DELETE, WRITE","Employee, Employee, Admin","FIN_VENDOR_CREATOR, FIN_VENDOR_CREATOR",Denied
user3@atko.email,U0011,2025-08-14T23:05:51Z,"EXECUTE, LOGIN","Finance, Finance, HR","HR_VIEW, READ_ONLY",Permitted
user37@atko.email,U0045,2025-06-01T23:05:51Z,LOGIN,Sales,IT_MAINTAIN,Permitted
kobe.doe@atko.email,U0005,2025-10-02T23:05:51Z,"DELETE, WRITE","Sales, HR, IT_Ops","AUDIT_READ, IT_MAINTAIN",Denied
user44@atko.email,U0052,2024-12-25T23:05:51Z,"WRITE, LOGIN","Sales, IT_Ops, IT_Ops","GENERAL_USER, GENERAL_USER",Permitted
user6@atko.email,U0014,2025-11-29T23:05:51Z,"EXECUTE, READ","Security, Security, Payment Processor","HR_VIEW, FIN_VENDOR_CREATOR",Permitted
user35@atko.email,U0043,2025-05-16T23:05:51Z,"EXECUTE, EXECUTE","Auditor, Viewer, Sales","FIN_PROCESS_APPR, FINANCE_EDIT",Denied
user41@atko.email,U0049,2025-02-02T23:05:51Z,"APPROVE, READ","Payment Processor, Security, Payment Processor","SALES_VIEW, FINANCE_EDIT",Permitted
samantha.driver@atko.email,U0004,2025-04-15T23:05:51Z,"EXECUTE, CHECK_PERMS","Employee, IT_Ops, Employee","FIN_PROCESS_APPR, FINANCE_EDIT",Permitted
user8@atko.email,U0016,2025-03-02T23:05:51Z,LOGOUT,Finance,FIN_PROCESS_APPR,Permitted
creep.user@atko.email,U9999,2025-07-19T23:05:51Z,"DELETE, WRITE","Auditor, Security, Payment Processor","SYSTEM_ADMIN_ALL, FIN_VENDOR_CREATOR",Denied
user7@atko.email,U0015,2025-05-18T23:05:51Z,APPROVE,Payment Processor,IT_MAINTAIN,Permitted
user13@atko.email,U0021,2025-07-22T23:05:51Z,"DELETE, READ","Viewer, Finance, Sales","GENERAL_USER, FIN_VENDOR_CREATOR",Permitted
samantha.driver@atko.email,U0004,2025-08-06T23:05:51Z,"DELETE, DELETE","Viewer, HR, Viewer","GENERAL_USER, IT_MAINTAIN",Permitted
user34@atko.email,U0042,2025-03-01T23:05:51Z,"READ, EXECUTE","Security, Security, Finance","IT_MAINTAIN, AUDIT_READ",Denied
user2@atko.email,U0010,2025-03-19T23:05:51Z,"UPDATE, DELETE","Sales, Auditor, Auditor","FINANCE_EDIT, READ_ONLY",Permitted
user41@atko.email,U0049,2025-06-09T23:05:51Z,"CHECK_PERMS, EXECUTE","Auditor, Employee, Employee","AUDIT_READ, IT_MAINTAIN",Permitted
user12@atko.email,U0020,2025-05-24T23:05:51Z,"CHECK_PERMS, CHECK_PERMS","Employee, Employee, Admin","IT_MAINTAIN, FIN_VENDOR_CREATOR",Denied
user25@atko.email,U0033,2024-12-28T23:05:51Z,"WRITE, UPDATE","Employee, Sales, Payment Processor","AUDIT_READ, IT_MAINTAIN",Permitted
user41@atko.email,U0049,2025-11-20T23:05:51Z,"LOGIN, READ","HR, Security, IT_Ops","IT_MAINTAIN, AUDIT_READ",Permitted
user27@atko.email,U0035,2025-11-04T23:05:51Z,"LOGIN, UPDATE","Security, Sales, Viewer","FIN_VENDOR_CREATOR, FINANCE_EDIT",Denied
user12@atko.email,U0020,2025-03-27T23:05:51Z,"LOGIN, UPDATE","IT_Ops, Employee, Auditor","FIN_VENDOR_CREATOR, HR_VIEW",Permitted
user30@atko.email,U0038,2025-10-01T23:05:51Z,EXECUTE,Security,FIN_VENDOR_CREATOR,Permitted
user1@atko.email,U0009,2025-09-21T23:05:51Z,LOGOUT,Security,FINANCE_EDIT,Denied
user15@atko.email,U0023,2025-03-06T23:05:51Z,"READ, CHECK_PERMS","Auditor, Admin, IT_Ops","FIN_PROCESS_APPR, FINANCE_EDIT",Denied
user47@atko.email,U0055,2025-07-01T23:05:51Z,"EXECUTE, CHECK_PERMS","HR, Admin, Auditor","SYSTEM_ADMIN_ALL, FIN_PROCESS_APPR",Permitted
user43@atko.email,U0051,2025-07-21T23:05:51Z,"LOGIN, WRITE","IT_Ops, Viewer, Payment Processor","AUDIT_READ, IT_MAINTAIN",Denied
max@atko.email,U0007,2025-02-12T23:05:51Z,"READ, CREATE NEW VENDOR","Auditor, Finance, Employee","FIN_VENDOR_CREATOR, IT_MAINTAIN",Denied
user33@atko.email,U0041,2025-10-26T23:05:51Z,"APPROVE, LOGOUT","Security, Payment Processor, Finance","SYSTEM_ADMIN_ALL, READ_ONLY",Denied
user24@atko.email,U0032,2025-09-27T23:05:51Z,"DELETE, CREATE NEW VENDOR","Employee, Sales, HR","HR_VIEW, READ_ONLY",Denied
user26@atko.email,U0034,2024-12-24T23:05:51Z,"READ, READ","Auditor, Finance, Finance","AUDIT_READ, FINANCE_EDIT",Permitted
user12@atko.email,U0020,2025-02-12T23:05:51Z,"WRITE, LOGOUT","Payment Processor, Viewer, IT_Ops","FIN_PROCESS_APPR, FINANCE_EDIT",Denied
user28@atko.email,U0036,2024-12-16T23:05:51Z,"WRITE, CHECK_PERMS","Employee, Admin, Sales","IT_MAINTAIN, SALES_VIEW",Denied
user36@atko.email,U0044,2025-04-19T23:05:51Z,"LOGIN, LOGIN","Viewer, Payment Processor, Security","IT_MAINTAIN, SALES_VIEW",Permitted
user8@atko.email,U0016,2025-12-04T23:05:51Z,"LOGOUT, READ","IT_Ops, IT_Ops, Finance","FINANCE_EDIT, READ_ONLY",Permitted
user12@atko.email,U0020,2025-06-04T23:05:51Z,"UPDATE, DELETE","Payment Processor, Finance, Viewer","HR_VIEW, SECURITY_EXECUTE",Denied
creep.user@atko.email,U9999,2025-01-10T23:05:51Z,"LOGOUT, LOGOUT","Viewer, Security, Admin","SALES_VIEW, AUDIT_READ",Denied
user29@atko.email,U0037,2025-09-27T23:05:51Z,APPROVE,Payment Processor,FIN_VENDOR_CREATOR,Permitted
user11@atko.email,U0019,2025-10-08T23:05:51Z,"CREATE NEW VENDOR, CHECK_PERMS","HR, Sales, Payment Processor","FINANCE_EDIT, FIN_PROCESS_APPR",Permitted
user27@atko.email,U0035,2025-04-14T23:05:51Z,"WRITE, CHECK_PERMS","Security, Sales, Admin","SYSTEM_ADMIN_ALL, SALES_VIEW",Permitted
user36@atko.email,U0044,2025-01-17T23:05:51Z,"APPROVE, READ","Security, Security, Admin","FIN_PROCESS_APPR, FIN_VENDOR_CREATOR",Permitted
user39@atko.email,U0047,2025-10-10T23:05:51Z,"LOGOUT, LOGIN","Sales, Employee, Finance","SYSTEM_ADMIN_ALL, FIN_PROCESS_APPR",Permitted
ashwin.ramnarayanan@okta.com,U0001,2025-05-28T23:05:51Z,"LOGOUT, UPDATE","Security, Security, Sales","READ_ONLY, FINANCE_EDIT",Denied
user31@atko.email,U0039,2025-08-02T23:05:51Z,"LOGOUT, DELETE","Admin, Finance, Finance","SALES_VIEW, SYSTEM_ADMIN_ALL",Permitted
user13@atko.email,U0021,2025-05-01T23:05:51Z,CHECK_PERMS,Admin,READ_ONLY,Denied
user26@atko.email,U0034,2025-09-23T23:05:51Z,"READ, UPDATE","Finance, Sales, IT_Ops","GENERAL_USER, IT_MAINTAIN",Denied
user28@atko.email,U0036,2024-12-08T23:05:51Z,"WRITE, LOGIN","Employee, Admin, HR","FIN_VENDOR_CREATOR, READ_ONLY",Permitted
user45@atko.email,U0053,2025-06-29T23:05:51Z,"CHECK_PERMS, UPDATE","Auditor, Payment Processor, Payment Processor","SYSTEM_ADMIN_ALL, FIN_PROCESS_APPR",Permitted
user41@atko.email,U0049,2025-08-28T23:05:51Z,"EXECUTE, WRITE","Employee, Finance, IT_Ops","IT_MAINTAIN, SYSTEM_ADMIN_ALL",Permitted
user4@atko.email,U0012,2025-11-27T23:05:51Z,"EXECUTE, READ","Security, Auditor, Sales","SALES_VIEW, READ_ONLY",Denied
user27@atko.email,U0035,2025-02-24T23:05:51Z,DELETE,Payment Processor,FIN_VENDOR_CREATOR,Denied
user34@atko.email,U0042,2025-11-17T23:05:51Z,"CHECK_PERMS, READ","HR, IT_Ops, Employee","AUDIT_READ, READ_ONLY",Permitted
harms.rosa@atko.email,U0003,2025-08-06T23:05:51Z,"LOGOUT, LOGOUT","Viewer, Security, Payment Processor","READ_ONLY, GENERAL_USER",Permitted
user28@atko.email,U0036,2024-12-19T23:05:51Z,"CHECK_PERMS, LOGOUT","IT_Ops, Payment Processor, Employee","SECURITY_EXECUTE, READ_ONLY",Permitted
user5@atko.email,U0013,2025-08-26T23:05:51Z,UPDATE,Viewer,AUDIT_READ,Denied
john.doe@atko.email,U0002,2025-02-10T23:05:51Z,"CREATE NEW VENDOR, LOGIN","Security, Security, IT_Ops","AUDIT_READ, SYSTEM_ADMIN_ALL",Permitted
kobe.doe@atko.email,U0005,2025-10-06T23:05:51Z,"APPROVE, LOGOUT","Employee, IT_Ops, Auditor","HR_VIEW, SECURITY_EXECUTE",Permitted
user21@atko.email,U0029,2025-02-22T23:05:51Z,"WRITE, LOGIN","Viewer, Employee, HR","IT_MAINTAIN, SALES_VIEW",Permitted
user38@atko.email,U0046,2025-11-01T23:05:51Z,"UPDATE, READ","Finance, Admin, Admin","SECURITY_EXECUTE, IT_MAINTAIN",Denied
user5@atko.email,U0013,2025-06-04T23:05:51Z,"CHECK_PERMS, CREATE NEW VENDOR","Admin, Finance, Security","HR_VIEW, IT_MAINTAIN",Denied
user29@atko.email,U0037,2025-06-10T23:05:51Z,"WRITE, EXECUTE","Security, IT_Ops, Auditor","SALES_VIEW, HR_VIEW",Denied
user42@atko.email,U0050,2025-04-18T23:05:51Z,"READ, WRITE","Viewer, Admin, Admin","HR_VIEW, FIN_PROCESS_APPR",Denied
user18@atko.email,U0026,2024-12-21T23:05:51Z,"APPROVE, APPROVE","Viewer, Payment Processor, Sales","HR_VIEW, IT_MAINTAIN",Permitted
user34@atko.email,U0042,2025-05-13T23:05:51Z,DELETE,Finance,FINANCE_EDIT,Denied
user33@atko.email,U0041,2025-03-29T23:05:51Z,"APPROVE, LOGOUT","Finance, HR, Sales","HR_VIEW, HR_VIEW",Permitted
user23@atko.email,U0031,2025-11-13T23:05:51Z,APPROVE,HR,READ_ONLY,Permitted
user25@atko.email,U0033,2025-09-16T23:05:51Z,"CHECK_PERMS, EXECUTE","Finance, Sales, Viewer","SALES_VIEW, READ_ONLY",Permitted
user32@atko.email,U0040,2025-02-27T23:05:51Z,EXECUTE,Sales,SYSTEM_ADMIN_ALL,Denied
user40@atko.email,U0048,2025-03-30T23:05:51Z,"CREATE NEW VENDOR, EXECUTE","Payment Processor, Auditor, Payment Processor","SECURITY_EXECUTE, AUDIT_READ",Permitted
user0@atko.email,U0008,2025-09-15T23:05:51Z,"WRITE, DELETE","Admin, Admin, Security","READ_ONLY, FIN_VENDOR_CREATOR",Denied
user3@atko.email,U0011,2025-05-04T23:05:51Z,"UPDATE, READ","Admin, Security, Auditor","SALES_VIEW, FINANCE_EDIT",Denied
user32@atko.email,U0040,2025-08-10T23:05:51Z,"LOGIN, CHECK_PERMS","Admin, Auditor, Employee","SECURITY_EXECUTE, SYSTEM_ADMIN_ALL",Permitted
user34@atko.email,U0042,2025-01-07T23:05:51Z,"CHECK_PERMS, APPROVE","Admin, Finance, Employee","SYSTEM_ADMIN_ALL, FINANCE_EDIT",Denied
user42@atko.email,U0050,2025-09-07T23:05:51Z,"READ, DELETE","HR, Auditor, Viewer","IT_MAINTAIN, AUDIT_READ",Permitted
user10@atko.email,U0018,2024-12-20T23:05:51Z,"CHECK_PERMS, LOGOUT","Finance, HR, Security","READ_ONLY, FIN_PROCESS_APPR",Permitted
creep.user@atko.email,U9999,2024-12-30T23:05:51Z,"LOGOUT, LOGIN","Auditor, Auditor, Auditor","AUDIT_READ, SECURITY_EXECUTE",Denied
user21@atko.email,U0029,2025-02-09T23:05:51Z,"APPROVE, UPDATE","Finance, Viewer, Auditor","FIN_PROCESS_APPR, FIN_PROCESS_APPR",Permitted
user21@atko.email,U0029,2025-02-06T23:05:51Z,UPDATE,HR,AUDIT_READ,Permitted
user25@atko.email,U0033,2025-08-06T23:05:51Z,"EXECUTE, CREATE NEW VENDOR","Admin, IT_Ops, Finance","FINANCE_EDIT, FINANCE_EDIT",Denied
creep.user@atko.email,U9999,2025-10-02T23:05:51Z,"CREATE NEW VENDOR, WRITE","HR, IT_Ops, HR","FIN_VENDOR_CREATOR, SALES_VIEW",Denied
user48@atko.email,U0056,2025-01-11T23:05:51Z,CREATE NEW VENDOR,Payment Processor,FINANCE_EDIT,Permitted
user4@atko.email,U0012,2025-10-22T23:05:51Z,"UPDATE, READ","Payment Processor, Security, Auditor","SALES_VIEW, GENERAL_USER",Denied
user11@atko.email,U0019,2025-03-03T23:05:51Z,UPDATE,Payment Processor,FIN_PROCESS_APPR,Permitted
user47@atko.email,U0055,2025-05-01T23:05:51Z,"CREATE NEW VENDOR, CHECK_PERMS","Viewer, Payment Processor, Auditor","GENERAL_USER, FINANCE_EDIT",Denied
user23@atko.email,U0031,2025-07-12T23:05:51Z,"CHECK_PERMS, READ","Sales, Employee, Auditor","SALES_VIEW, HR_VIEW",Permitted
user20@atko.email,U0028,2025-01-25T23:05:51Z,"READ, CHECK_PERMS","Admin, Security, Finance","READ_ONLY, FINANCE_EDIT",Denied
user23@atko.email,U0031,2025-03-21T23:05:51Z,"APPROVE, EXECUTE","Viewer, Auditor, IT_Ops","SYSTEM_ADMIN_ALL, FIN_PROCESS_APPR",Denied
user12@atko.email,U0020,2025-04-19T23:05:51Z,"LOGIN, LOGIN","IT_Ops, IT_Ops, IT_Ops","SALES_VIEW, FIN_PROCESS_APPR",Denied
user22@atko.email,U0030,2025-02-17T23:05:51Z,"WRITE, UPDATE","Security, Employee, Security","HR_VIEW, SYSTEM_ADMIN_ALL",Denied
user42@atko.email,U0050,2025-03-29T23:05:51Z,"LOGOUT, EXECUTE","IT_Ops, Admin, Sales","HR_VIEW, AUDIT_READ",Permitted
user0@atko.email,U0008,2025-04-18T23:05:51Z,"LOGOUT, READ","IT_Ops, Security, Admin","IT_MAINTAIN, SECURITY_EXECUTE",Permitted
user45@atko.email,U0053,2025-02-12T23:05:51Z,LOGOUT,HR,SYSTEM_ADMIN_ALL,Permitted
user48@atko.email,U0056,2025-07-01T23:05:51Z,READ,IT_Ops,FINANCE_EDIT,Denied
user5@atko.email,U0013,2025-10-04T23:05:51Z,"DELETE, DELETE","Payment Processor, Auditor, Finance","SECURITY_EXECUTE, READ_ONLY",Denied
user12@atko.email,U0020,2025-08-08T23:05:51Z,"APPROVE, LOGOUT","Employee, Admin, Employee","READ_ONLY, AUDIT_READ",Denied
user3@atko.email,U0011,2025-07-30T23:05:51Z,"CREATE NEW VENDOR, CHECK_PERMS","Viewer, Finance, Auditor","FIN_PROCESS_APPR, SECURITY_EXECUTE",Denied
user20@atko.email,U0028,2025-07-10T23:05:51Z,CREATE NEW VENDOR,Employee,GENERAL_USER,Permitted
user29@atko.email,U0037,2025-02-06T23:05:51Z,"LOGIN, UPDATE","Security, IT_Ops, Admin","IT_MAINTAIN, SALES_VIEW",Denied
user18@atko.email,U0026,2025-09-27T23:05:51Z,APPROVE,Finance,IT_MAINTAIN,Denied
ivan@atko.email,U0006,2025-06-07T23:05:51Z,"WRITE, DELETE","Viewer, IT_Ops, IT_Ops","GENERAL_USER, READ_ONLY",Permitted
user20@atko.email,U0028,2024-12-23T23:05:51Z,CHECK_PERMS,Sales,AUDIT_READ,Denied
user12@atko.email,U0020,2025-01-05T23:05:51Z,"DELETE, CHECK_PERMS","Sales, Employee, Payment Processor","IT_MAINTAIN, FIN_VENDOR_CREATOR",Denied
user47@atko.email,U0055,2025-02-11T23:05:51Z,"LOGIN, CHECK_PERMS","IT_Ops, Payment Processor, HR","FIN_VENDOR_CREATOR, READ_ONLY",Permitted
user25@atko.email,U0033,2025-01-08T23:05:51Z,CREATE NEW VENDOR,Security,SECURITY_EXECUTE,Denied
user32@atko.email,U0040,2025-01-21T23:05:51Z,"CHECK_PERMS, CHECK_PERMS","IT_Ops, Viewer, IT_Ops","FIN_VENDOR_CREATOR, HR_VIEW",Denied
user25@atko.email,U0033,2025-08-29T23:05:51Z,"APPROVE, APPROVE","Security, IT_Ops, Payment Processor","FIN_PROCESS_APPR, READ_ONLY",Denied
user2@atko.email,U0010,2025-07-23T23:05:51Z,"CHECK_PERMS, READ","IT_Ops, Payment Processor, Auditor","SYSTEM_ADMIN_ALL, FIN_VENDOR_CREATOR",Permitted
user29@atko.email,U0037,2025-03-27T23:05:51Z,"LOGOUT, LOGIN","Employee, Auditor, Security","SYSTEM_ADMIN_ALL, HR_VIEW",Permitted
user41@atko.email,U0049,2025-07-02T23:05:51Z,"DELETE, APPROVE","Finance, Sales, Admin","AUDIT_READ, FIN_VENDOR_CREATOR",Denied
user6@atko.email,U0014,2025-02-26T23:05:51Z,"LOGOUT, LOGOUT","Sales, Employee, Security","SALES_VIEW, AUDIT_READ",Denied
user43@atko.email,U0051,2025-02-05T23:05:51Z,"EXECUTE, UPDATE","Admin, Payment Processor, Auditor","SYSTEM_ADMIN_ALL, SYSTEM_ADMIN_ALL",Permitted
user9@atko.email,U0017,2025-11-10T23:05:51Z,"LOGOUT, CREATE NEW VENDOR","HR, Security, Admin","FIN_PROCESS_APPR, SYSTEM_ADMIN_ALL",Permitted
ivan@atko.email,U0006,2025-05-04T23:05:51Z,"LOGOUT, EXECUTE","Employee, IT_Ops, Security","IT_MAINTAIN, FIN_PROCESS_APPR",Denied
user46@atko.email,U0054,2025-09-18T23:05:51Z,"UPDATE, READ","Auditor, Payment Processor, Sales","AUDIT_READ, IT_MAINTAIN",Permitted
user14@atko.email,U0022,2025-09-17T23:05:51Z,"LOGOUT, APPROVE","Security, Security, Finance","AUDIT_READ, FIN_PROCESS_APPR",Permitted
samantha.driver@atko.email,U0004,2025-04-27T23:05:51Z,"LOGIN, APPROVE","Admin, Payment Processor, Payment Processor","GENERAL_USER, SALES_VIEW",Denied
ivan@atko.email,U0006,2025-02-02T23:05:51Z,"CREATE NEW VENDOR, CHECK_PERMS","IT_Ops, Viewer, Sales","READ_ONLY, SALES_VIEW",Denied
