Email,User_ID,Access_Date,Action_Type,Role,Permission_Set,Effective_Access
user7@atko.email,U0015,2025-10-03T23:05:51Z,CREATE NEW VENDOR,HR,SYSTEM_ADMIN_ALL,Permitted
user42@atko.email,U0050,2025-08-07T23:05:51Z,WRITE,Finance,READ_ONLY,Denied
user32@atko.email,U0040,2025-08-27T23:05:51Z,CREATE NEW VENDOR,Payment Processor,READ_ONLY,Denied
user13@atko.email,U0021,2025-10-08T23:05:51Z,DELETE,Employee,READ_ONLY,Permitted
user7@atko.email,U0015,07/15/2025,LOGOUT,Viewer,SALES_VIEW,Denied
user48@atko.email,U0056,04/17/2025,CHECK_PERMS,Finance,HR_VIEW,Permitted
user1@atko.email,U0009,2025-11-20T23:05:51Z,CHECK_PERMS,Finance,AUDIT_READ,Denied
user30@atko.email,U0038,2025-10-06T23:05:51Z,UPDATE,Payment Processor,HR_VIEW,Permitted
user12@atko.email,U0020,2025-07-15T23:05:51Z,APPROVE,IT_Ops,READ_ONLY,Denied
user43@atko.email,U0051,2025-07-09T23:05:51Z,APPROVE,Finance,SYSTEM_ADMIN_ALL,Permitted
user11@atko.email,U0019,2025-10-04T23:05:51Z,WRITE,Finance,SALES_VIEW,Permitted
user38@atko.email,U0046,2025-02-25T23:05:51Z,EXECUTE,Auditor,GENERAL_USER,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-06-12T23:05:51Z,LOGIN,Admin,IT_MAINTAIN,Denied
user9@atko.email,U0017,2025-10-29T23:05:51Z,DELETE,Finance,SYSTEM_ADMIN_ALL,Denied
user12@atko.email,U0020,03/04/2025,DELETE,Payment Processor,SECURITY_EXECUTE,Denied
user31@atko.email,U0039,2025-07-27T23:05:51Z,LOGIN,Sales,SECURITY_EXECUTE,Denied
user28@atko.email,U0036,2025-11-13T23:05:51Z,LOGIN,Viewer,HR_VIEW,Permitted
user14@atko.email,U0022,2025-01-29T23:05:51Z,WRITE,Employee,READ_ONLY,Permitted
user7@atko.email,U0015,2025-05-15T23:05:51Z,LOGOUT,HR,SYSTEM_ADMIN_ALL,Permitted
user1@atko.email,U0009,2025-04-12T23:05:51Z,CREATE NEW VENDOR,Finance,AUDIT_READ,Permitted
user19@atko.email,U0027,2025-08-08T23:05:51Z,DELETE,Viewer,AUDIT_READ,Denied
user34@atko.email,U0042,2025-07-13T23:05:51Z,READ,IT_Ops,FIN_PROCESS_APPR,Permitted
user27@atko.email,U0035,2025-05-02T23:05:51Z,UPDATE,Sales,SECURITY_EXECUTE,Denied
user21@atko.email,U0029,2025-12-01T23:05:51Z,LOGIN,Employee,GENERAL_USER,Permitted
user42@atko.email,U0050,2025-04-14T23:05:51Z,WRITE,Admin,AUDIT_READ,Permitted
user12@atko.email,U0020,2025-01-08T23:05:51Z,LOGOUT,Employee,IT_MAINTAIN,Denied
creep.user@atko.email,U9999,2025-08-28T23:05:51Z,EXECUTE,Admin,IT_MAINTAIN,Denied
user37@atko.email,U0045,2025-07-14T23:05:51Z,WRITE,Finance,FIN_VENDOR_CREATOR,Denied
john.doe@atko.email,U0002,2025-03-05T23:05:51Z,APPROVE,Finance,AUDIT_READ,Permitted
user48@atko.email,U0056,2025-11-26T23:05:51Z,LOGIN,Auditor,SALES_VIEW,Denied
max@atko.email,U0007,2025-11-09T23:05:51Z,APPROVE,HR,SALES_VIEW,Permitted
user40@atko.email,U0048,2025-07-24T23:05:51Z,CHECK_PERMS,Viewer,FIN_PROCESS_APPR,Denied
harms.rosa@atko.email,U0003,2025-03-06T23:05:51Z,READ,Sales,SECURITY_EXECUTE,Permitted
user32@atko.email,U0040,2025-07-26T23:05:51Z,EXECUTE,IT_Ops,FIN_VENDOR_CREATOR,Permitted
samantha.driver@atko.email,U0004,2024-12-26T23:05:51Z,DELETE,Security,SALES_VIEW,Permitted
user39@atko.email,U0047,2024-12-14T23:05:51Z,DELETE,Admin,FIN_PROCESS_APPR,Permitted
user22@atko.email,U0030,2025-03-12T23:05:51Z,DELETE,Payment Processor,GENERAL_USER,Permitted
creep.user@atko.email,U9999,2025-10-30T23:05:51Z,EXECUTE,Sales,IT_MAINTAIN,Denied
user5@atko.email,U0013,01/07/2025,UPDATE,Security,FIN_PROCESS_APPR,Denied
user8@atko.email,U0016,2024-12-23T23:05:51Z,CHECK_PERMS,HR,SYSTEM_ADMIN_ALL,Permitted
ivan@atko.email,U0006,2025-11-23T23:05:51Z,LOGIN,IT_Ops,GENERAL_USER,Denied
user13@atko.email,U0021,2025-02-15T23:05:51Z,APPROVE,Viewer,HR_VIEW,Permitted
user35@atko.email,U0043,2024-12-29T23:05:51Z,UPDATE,IT_Ops,SECURITY_EXECUTE,Denied
user45@atko.email,U0053,2025-01-12T23:05:51Z,LOGOUT,Admin,FINANCE_EDIT,Permitted
user5@atko.email,U0013,2025-10-22T23:05:51Z,READ,IT_Ops,GENERAL_USER,Denied
user2@atko.email,U0010,2025-04-26T23:05:51Z,EXECUTE,Admin,SECURITY_EXECUTE,Denied
user4@atko.email,U0012,2024-12-20T23:05:51Z,UPDATE,Finance,GENERAL_USER,Permitted
user2@atko.email,U0010,2025-01-10T23:05:51Z,DELETE,Security,FINANCE_EDIT,Denied
user6@atko.email,U0014,2025-11-11T23:05:51Z,EXECUTE,Security,FIN_PROCESS_APPR,Permitted
user46@atko.email,U0054,2025-05-17T23:05:51Z,LOGOUT,Auditor,SALES_VIEW,Denied
user0@atko.email,U0008,2024-12-21T23:05:51Z,READ,Admin,FIN_VENDOR_CREATOR,Denied
user38@atko.email,U0046,10/13/2025,UPDATE,HR,AUDIT_READ,Denied
user37@atko.email,U0045,2025-02-25T23:05:51Z,DELETE,Payment Processor,READ_ONLY,Permitted
kobe.doe@atko.email,U0005,2025-03-02T23:05:51Z,DELETE,Sales,SECURITY_EXECUTE,Permitted
user11@atko.email,U0019,2025-07-09T23:05:51Z,LOGIN,Sales,SALES_VIEW,Denied
user30@atko.email,U0038,2025-07-20T23:05:51Z,READ,Viewer,IT_MAINTAIN,Permitted
user18@atko.email,U0026,2025-01-08T23:05:51Z,CHECK_PERMS,Employee,READ_ONLY,Permitted
user3@atko.email,U0011,2025-07-10T23:05:51Z,LOGIN,IT_Ops,FIN_VENDOR_CREATOR,Denied
creep.user@atko.email,U9999,2025-04-26T23:05:51Z,UPDATE,Payment Processor,SYSTEM_ADMIN_ALL,Permitted
user39@atko.email,U0047,2025-05-17T23:05:51Z,DELETE,Viewer,FINANCE_EDIT,Permitted
ivan@atko.email,U0006,08/15/2025,LOGIN,Finance,SECURITY_EXECUTE,Denied
user29@atko.email,U0037,2025-11-18T23:05:51Z,CHECK_PERMS,Admin,GENERAL_USER,Denied
user28@atko.email,U0036,2025-11-29T23:05:51Z,LOGIN,HR,SALES_VIEW,Denied
user46@atko.email,U0054,01/27/2025,EXECUTE,Viewer,IT_MAINTAIN,Permitted
user0@atko.email,U0008,2025-03-06T23:05:51Z,LOGOUT,Viewer,SECURITY_EXECUTE,Permitted
harms.rosa@atko.email,U0003,2025-09-25T23:05:51Z,LOGIN,Auditor,READ_ONLY,Permitted
user28@atko.email,U0036,11/24/2025,DELETE,Employee,READ_ONLY,Denied
user5@atko.email,U0013,2025-09-27T23:05:51Z,CREATE NEW VENDOR,IT_Ops,IT_MAINTAIN,Permitted
user1@atko.email,U0009,2025-06-04T23:05:51Z,LOGOUT,Sales,FIN_PROCESS_APPR,Denied
user42@atko.email,U0050,2025-01-05T23:05:51Z,LOGOUT,Finance,SYSTEM_ADMIN_ALL,Denied
user39@atko.email,U0047,2025-11-21T23:05:51Z,LOGIN,Auditor,HR_VIEW,Denied
user38@atko.email,U0046,06/07/2025,WRITE,Employee,FIN_VENDOR_CREATOR,Denied
user38@atko.email,U0046,2025-06-08T23:05:51Z,WRITE,Security,SALES_VIEW,Denied
user43@atko.email,U0051,2025-06-22T23:05:51Z,APPROVE,HR,SECURITY_EXECUTE,Permitted
user2@atko.email,U0010,2025-02-27T23:05:51Z,UPDATE,Finance,SALES_VIEW,Permitted
creep.user@atko.email,U9999,2025-08-09T23:05:51Z,CREATE NEW VENDOR,IT_Ops,IT_MAINTAIN,Denied
user40@atko.email,U0048,2025-03-25T23:05:51Z,APPROVE,Payment Processor,SECURITY_EXECUTE,Permitted
kobe.doe@atko.email,U0005,2025-07-21T23:05:51Z,READ,Viewer,SECURITY_EXECUTE,Permitted
user0@atko.email,U0008,2025-10-10T23:05:51Z,CHECK_PERMS,IT_Ops,AUDIT_READ,Permitted
user36@atko.email,U0044,08/16/2025,WRITE,Auditor,SYSTEM_ADMIN_ALL,Denied
user12@atko.email,U0020,2024-12-26T23:05:51Z,LOGIN,Finance,FIN_PROCESS_APPR,Permitted
user14@atko.email,USER_A,2025-04-21T23:05:51Z,LOGIN,Admin,FIN_VENDOR_CREATOR,Permitted
harms.rosa@atko.email,U0003,2025-01-10T23:05:51Z,APPROVE,Finance,SALES_VIEW,Permitted
user8@atko.email,U0016,2025-06-28T23:05:51Z,READ,HR,IT_MAINTAIN,Denied
user35@atko.email,U0043,2025-06-24T23:05:51Z,WRITE,HR,IT_MAINTAIN,Denied
user8@atko.email,U0016,2025-02-10T23:05:51Z,READ,IT_Ops,AUDIT_READ,Permitted
user42@atko.email,U0050,2025-02-13T23:05:51Z,CREATE NEW VENDOR,HR,AUDIT_READ,Denied
user18@atko.email,U0026,2025-09-26T23:05:51Z,CREATE NEW VENDOR,Employee,READ_ONLY,Denied
user23@atko.email,U0031,2025-05-19T23:05:51Z,CHECK_PERMS,Auditor,FIN_PROCESS_APPR,Denied
user32@atko.email,U0040,2025-05-16T23:05:51Z,DELETE,HR,HR_VIEW,Denied
user5@atko.email,U0013,2025-04-30T23:05:51Z,WRITE,Payment Processor,SECURITY_EXECUTE,Denied
user39@atko.email,U0047,2024-12-31T23:05:51Z,READ,Employee,IT_MAINTAIN,Permitted
user3@atko.email,U0011,2025-04-08T23:05:51Z,CREATE NEW VENDOR,Employee,GENERAL_USER,Permitted
user19@atko.email,U0027,2025-03-12T23:05:51Z,UPDATE,Payment Processor,HR_VIEW,Permitted
user9@atko.email,U0017,2025-09-25T23:05:51Z,LOGOUT,Security,SALES_VIEW,Permitted
user28@atko.email,U0036,2024-12-12T23:05:51Z,UPDATE,Security,IT_MAINTAIN,Permitted
max@atko.email,U0007,11/12/2025,EXECUTE,HR,FIN_VENDOR_CREATOR,Permitted
user4@atko.email,U0012,2025-09-07T23:05:51Z,EXECUTE,Payment Processor,FIN_PROCESS_APPR,Permitted
user24@atko.email,U0032,2025-07-29T23:05:51Z,LOGIN,Admin,READ_ONLY,Permitted
user33@atko.email,U0041,2025-04-16T23:05:51Z,CREATE NEW VENDOR,Sales,IT_MAINTAIN,Denied
user41@atko.email,U0049,2025-06-01T23:05:51Z,EXECUTE,Finance,GENERAL_USER,Permitted
user31@atko.email,U0039,2025-04-22T23:05:51Z,WRITE,Viewer,HR_VIEW,Denied
max@atko.email,U0007,03/27/2025,LOGOUT,Finance,SYSTEM_ADMIN_ALL,Denied
user8@atko.email,U0016,2025-01-01T23:05:51Z,APPROVE,Employee,SECURITY_EXECUTE,Denied
max@atko.email,U0007,2025-10-29T23:05:51Z,DELETE,Sales,FIN_PROCESS_APPR,Permitted
ashwin.ramnarayanan@okta.com,U0001,2025-12-05T23:05:51Z,DELETE,HR,IT_MAINTAIN,Denied
user1@atko.email,U0009,2025-05-12T23:05:51Z,READ,HR,READ_ONLY,Permitted
user10@atko.email,U0018,2025-10-17T23:05:51Z,LOGOUT,HR,FINANCE_EDIT,Denied
user46@atko.email,U0054,2025-01-12T23:05:51Z,UPDATE,Employee,FINANCE_EDIT,Denied
user47@atko.email,U0055,2024-12-28T23:05:51Z,CREATE NEW VENDOR,Payment Processor,FINANCE_EDIT,Permitted
max@atko.email,U0007,2024-12-20T23:05:51Z,CHECK_PERMS,Viewer,FINANCE_EDIT,Denied
user31@atko.email,U0039,2025-02-20T23:05:51Z,CREATE NEW VENDOR,Employee,SYSTEM_ADMIN_ALL,Denied
harms.rosa@atko.email,U0003,2025-03-22T23:05:51Z,LOGIN,Admin,SALES_VIEW,Permitted
user11@atko.email,U0019,2025-08-12T23:05:51Z,LOGIN,Viewer,FIN_VENDOR_CREATOR,Denied
user9@atko.email,U0017,2025-10-25T23:05:51Z,APPROVE,Finance,IT_MAINTAIN,Denied
user43@atko.email,U0051,2025-07-14T23:05:51Z,DELETE,Employee,IT_MAINTAIN,Denied
user12@atko.email,U0020,2025-03-12T23:05:51Z,EXECUTE,Auditor,READ_ONLY,Permitted
ivan@atko.email,U0006,2025-10-07T23:05:51Z,WRITE,Sales,FIN_VENDOR_CREATOR,Permitted
user19@atko.email,U0027,2025-04-19T23:05:51Z,WRITE,Security,AUDIT_READ,Permitted
user30@atko.email,U0038,2025-04-24T23:05:51Z,UPDATE,Finance,FIN_VENDOR_CREATOR,Denied
user47@atko.email,U0055,2025-10-29T23:05:51Z,WRITE,IT_Ops,FIN_VENDOR_CREATOR,Denied
user42@atko.email,U0050,2025-11-14T23:05:51Z,CHECK_PERMS,Security,FIN_VENDOR_CREATOR,Denied
user38@atko.email,U0046,2025-08-08T23:05:51Z,READ,Employee,FIN_VENDOR_CREATOR,Denied
user39@atko.email,U0047,2025-10-29T23:05:51Z,CREATE NEW VENDOR,Admin,FIN_PROCESS_APPR,Denied
user28@atko.email,U0036,12/26/2024,LOGOUT,Sales,FIN_VENDOR_CREATOR,Permitted
ivan@atko.email,U0006,2025-02-14T23:05:51Z,APPROVE,Auditor,SECURITY_EXECUTE,Denied
user46@atko.email,U0054,2025-01-20T23:05:51Z,LOGOUT,HR,AUDIT_READ,Permitted
harms.rosa@atko.email,U0003,2025-09-02T23:05:51Z,UPDATE,Viewer,FIN_PROCESS_APPR,Permitted
user1@atko.email,U0009,2025-04-25T23:05:51Z,CREATE NEW VENDOR,IT_Ops,SYSTEM_ADMIN_ALL,Denied
user4@atko.email,U0012,2025-02-25T23:05:51Z,LOGOUT,Sales,SALES_VIEW,Denied
user46@atko.email,U0054,2025-11-30T23:05:51Z,DELETE,Sales,READ_ONLY,Permitted
user8@atko.email,U0016,2025-05-21T23:05:51Z,LOGIN,Sales,SALES_VIEW,Denied
user1@atko.email,U0009,2025-08-28T23:05:51Z,WRITE,Auditor,FINANCE_EDIT,Denied
creep.user@atko.email,U9999,2025-01-28T23:05:51Z,WRITE,Auditor,FIN_VENDOR_CREATOR,Denied
user6@atko.email,U0014,2025-02-28T23:05:51Z,DELETE,Admin,IT_MAINTAIN,Denied
user46@atko.email,U0054,2025-08-15T23:05:51Z,CREATE NEW VENDOR,Employee,FINANCE_EDIT,Permitted
john.doe@atko.email,U0002,2025-09-16T23:05:51Z,LOGOUT,Finance,FIN_VENDOR_CREATOR,Permitted
user40@atko.email,U0048,2025-02-09T23:05:51Z,CREATE NEW VENDOR,Viewer,AUDIT_READ,Denied
user13@atko.email,U0021,2024-12-29T23:05:51Z,CREATE NEW VENDOR,HR,FIN_PROCESS_APPR,Permitted
user2@atko.email,U0010,07/31/2025,UPDATE,Sales,SYSTEM_ADMIN_ALL,Permitted
user21@atko.email,U0029,2025-06-13T23:05:51Z,EXECUTE,HR,HR_VIEW,Permitted
user11@atko.email,USER_A,2025-11-20T23:05:51Z,READ,Security,SALES_VIEW,Permitted
user46@atko.email,U0054,2025-08-09T23:05:51Z,LOGOUT,Employee,FIN_VENDOR_CREATOR,Permitted
user27@atko.email,U0035,2024-12-12T23:05:51Z,LOGOUT,Auditor,AUDIT_READ,Denied
user27@atko.email,U0035,07/27/2025,CREATE NEW VENDOR,Auditor,HR_VIEW,Permitted
user7@atko.email,U0015,06/09/2025,READ,IT_Ops,READ_ONLY,Denied
user17@atko.email,U0025,2025-07-31T23:05:51Z,LOGOUT,Employee,FINANCE_EDIT,Denied
user31@atko.email,U0039,2025-01-27T23:05:51Z,WRITE,HR,GENERAL_USER,Denied
ivan@atko.email,U0006,2025-04-04T23:05:51Z,WRITE,Sales,AUDIT_READ,Denied
user28@atko.email,U0036,2025-06-13T23:05:51Z,LOGOUT,Employee,SYSTEM_ADMIN_ALL,Permitted
john.doe@atko.email,U0002,2025-08-17T23:05:51Z,CREATE NEW VENDOR,IT_Ops,SECURITY_EXECUTE,Denied
user47@atko.email,U0055,2025-11-01T23:05:51Z,WRITE,Auditor,AUDIT_READ,Denied
user15@atko.email,U0023,2025-05-21T23:05:51Z,APPROVE,Security,FINANCE_EDIT,Denied
user45@atko.email,U0053,2024-12-18T23:05:51Z,EXECUTE,Auditor,GENERAL_USER,Denied
john.doe@atko.email,U0002,2025-10-03T23:05:51Z,UPDATE,Finance,SYSTEM_ADMIN_ALL,Permitted
user40@atko.email,U0048,2025-04-14T23:05:51Z,CHECK_PERMS,HR,FINANCE_EDIT,Permitted
user46@atko.email,U0054,07/23/2025,UPDATE,Employee,FIN_PROCESS_APPR,Permitted
user18@atko.email,U0026,2025-09-26T23:05:51Z,APPROVE,Security,FINANCE_EDIT,Denied
user9@atko.email,U0017,2025-02-27T23:05:51Z,UPDATE,HR,FINANCE_EDIT,Permitted
user19@atko.email,U0027,2025-06-28T23:05:51Z,EXECUTE,Payment Processor,READ_ONLY,Permitted
user22@atko.email,U0030,2025-07-08T23:05:51Z,READ,Security,AUDIT_READ,Permitted
user29@atko.email,U0037,2025-05-31T23:05:51Z,LOGOUT,Employee,GENERAL_USER,Denied
creep.user@atko.email,U9999,2025-04-14T23:05:51Z,CHECK_PERMS,Payment Processor,IT_MAINTAIN,Permitted
user24@atko.email,U0032,2025-06-19T23:05:51Z,CHECK_PERMS,Admin,SYSTEM_ADMIN_ALL,Permitted
user49@atko.email,U0057,2025-03-20T23:05:51Z,UPDATE,Employee,GENERAL_USER,Permitted
user40@atko.email,U0048,2025-04-23T23:05:51Z,APPROVE,Sales,AUDIT_READ,Denied
user18@atko.email,U0026,2025-08-10T23:05:51Z,LOGOUT,Admin,GENERAL_USER,Permitted
user2@atko.email,U0010,2025-07-25T23:05:51Z,LOGIN,Sales,IT_MAINTAIN,Denied
user19@atko.email,U0027,2025-04-25T23:05:51Z,READ,HR,AUDIT_READ,Permitted
user25@atko.email,U0033,2025-09-10T23:05:51Z,DELETE,Admin,FIN_PROCESS_APPR,Denied
user37@atko.email,U0045,2025-04-01T23:05:51Z,CREATE NEW VENDOR,Auditor,FINANCE_EDIT,Denied
user5@atko.email,U0013,2025-10-15T23:05:51Z,UPDATE,Admin,SALES_VIEW,Denied
user30@atko.email,U0038,2025-09-26T23:05:51Z,READ,Finance,IT_MAINTAIN,Permitted
user26@atko.email,U0034,2025-09-20T23:05:51Z,LOGIN,IT_Ops,GENERAL_USER,Permitted
user0@atko.email,U0008,2025-08-10T23:05:51Z,APPROVE,Viewer,FIN_PROCESS_APPR,Denied
user28@atko.email,U0036,2025-03-30T23:05:51Z,READ,Employee,AUDIT_READ,Permitted
user43@atko.email,U0051,2025-05-24T23:05:51Z,EXECUTE,HR,SALES_VIEW,Denied
user9@atko.email,U0017,2025-07-14T23:05:51Z,WRITE,Finance,FINANCE_EDIT,Permitted
user22@atko.email,U0030,2025-01-24T23:05:51Z,CREATE NEW VENDOR,Employee,SYSTEM_ADMIN_ALL,Denied
ivan@atko.email,U0006,2025-10-01T23:05:51Z,EXECUTE,Viewer,SALES_VIEW,Denied
user6@atko.email,U0014,2025-01-01T23:05:51Z,CHECK_PERMS,Sales,IT_MAINTAIN,Permitted
user40@atko.email,U0048,2025-02-11T23:05:51Z,UPDATE,Admin,AUDIT_READ,Permitted
user24@atko.email,U0032,2025-09-13T23:05:51Z,APPROVE,Employee,FIN_PROCESS_APPR,Permitted
user41@atko.email,USER_A,2025-04-04T23:05:51Z,LOGIN,Auditor,SECURITY_EXECUTE,Permitted
user9@atko.email,U0017,2025-07-09T23:05:51Z,WRITE,Finance,FIN_VENDOR_CREATOR,Permitted
user38@atko.email,U0046,2025-10-08T23:05:51Z,DELETE,Sales,SYSTEM_ADMIN_ALL,Permitted
user41@atko.email,U0049,2025-10-15T23:05:51Z,LOGOUT,Finance,SALES_VIEW,Denied
harms.rosa@atko.email,U0003,2025-02-14T23:05:51Z,LOGIN,Employee,FINANCE_EDIT,Denied
user35@atko.email,USER_A,2025-03-11T23:05:51Z,LOGOUT,IT_Ops,FIN_PROCESS_APPR,Denied
ivan@atko.email,U0006,10/08/2025,CREATE NEW VENDOR,Auditor,SECURITY_EXECUTE,Permitted
max@atko.email,U0007,2025-07-06T23:05:51Z,LOGOUT,HR,SYSTEM_ADMIN_ALL,Permitted
user35@atko.email,USER_A,2025-12-04T23:05:51Z,EXECUTE,Admin,SALES_VIEW,Permitted
user9@atko.email,U0017,11/16/2025,EXECUTE,Payment Processor,SALES_VIEW,Denied
user36@atko.email,U0044,2025-05-17T23:05:51Z,CHECK_PERMS,HR,GENERAL_USER,Permitted
user25@atko.email,U0033,2025-02-04T23:05:51Z,APPROVE,Viewer,SYSTEM_ADMIN_ALL,Permitted
user19@atko.email,U0027,2025-02-22T23:05:51Z,DELETE,Sales,SYSTEM_ADMIN_ALL,Permitted
user14@atko.email,U0022,2025-06-05T23:05:51Z,LOGOUT,Payment Processor,IT_MAINTAIN,Permitted
user11@atko.email,U0019,04/23/2025,UPDATE,Admin,FIN_VENDOR_CREATOR,Permitted
user6@atko.email,U0014,2025-05-17T23:05:51Z,LOGOUT,Security,READ_ONLY,Permitted
user49@atko.email,U0057,2025-10-20T23:05:51Z,CHECK_PERMS,Admin,READ_ONLY,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-07-16T23:05:51Z,DELETE,Payment Processor,FINANCE_EDIT,Permitted
user23@atko.email,U0031,2025-01-04T23:05:51Z,CHECK_PERMS,Viewer,READ_ONLY,Denied
user24@atko.email,U0032,2025-02-16T23:05:51Z,EXECUTE,Admin,SALES_VIEW,Denied
max@atko.email,U0007,2025-10-29T23:05:51Z,APPROVE,HR,AUDIT_READ,Permitted
user19@atko.email,U0027,2024-12-14T23:05:51Z,CREATE NEW VENDOR,Employee,SYSTEM_ADMIN_ALL,Permitted
kobe.doe@atko.email,USER_A,2025-07-14T23:05:51Z,EXECUTE,Payment Processor,GENERAL_USER,Permitted
user23@atko.email,U0031,11/27/2025,LOGOUT,Security,GENERAL_USER,Permitted
ashwin.ramnarayanan@okta.com,U0001,02/26/2025,LOGOUT,Employee,SALES_VIEW,Denied
john.doe@atko.email,U0002,2025-05-02T23:05:51Z,EXECUTE,HR,READ_ONLY,Denied
user30@atko.email,U0038,2025-02-20T23:05:51Z,WRITE,IT_Ops,FIN_VENDOR_CREATOR,Denied
user29@atko.email,U0037,2025-08-18T23:05:51Z,READ,HR,GENERAL_USER,Permitted
user25@atko.email,U0033,2025-11-30T23:05:51Z,EXECUTE,HR,GENERAL_USER,Denied
harms.rosa@atko.email,U0003,2025-07-07T23:05:51Z,WRITE,Payment Processor,FINANCE_EDIT,Permitted
max@atko.email,U0007,2025-02-01T23:05:51Z,CHECK_PERMS,Employee,SECURITY_EXECUTE,Denied
user38@atko.email,U0046,2025-11-19T23:05:51Z,APPROVE,Auditor,SALES_VIEW,Permitted
user40@atko.email,U0048,2025-06-07T23:05:51Z,UPDATE,Employee,HR_VIEW,Permitted
user49@atko.email,U0057,2025-02-14T23:05:51Z,EXECUTE,Admin,SYSTEM_ADMIN_ALL,Denied
user40@atko.email,U0048,2025-03-14T23:05:51Z,DELETE,Sales,HR_VIEW,Permitted
user1@atko.email,U0009,06/07/2025,READ,Finance,IT_MAINTAIN,Denied
user12@atko.email,U0020,2025-10-03T23:05:51Z,CREATE NEW VENDOR,Admin,GENERAL_USER,Permitted
user36@atko.email,U0044,2025-12-04T23:05:51Z,WRITE,Employee,SALES_VIEW,Denied
user40@atko.email,U0048,07/09/2025,READ,Viewer,HR_VIEW,Permitted
user7@atko.email,U0015,2025-10-28T23:05:51Z,DELETE,Employee,IT_MAINTAIN,Permitted
user12@atko.email,U0020,2025-03-07T23:05:51Z,UPDATE,HR,FINANCE_EDIT,Permitted
user19@atko.email,U0027,2025-01-15T23:05:51Z,CREATE NEW VENDOR,Payment Processor,HR_VIEW,Denied
user6@atko.email,U0014,2025-07-10T23:05:51Z,LOGIN,Employee,GENERAL_USER,Denied
john.doe@atko.email,U0002,01/05/2025,WRITE,Finance,FIN_VENDOR_CREATOR,Denied
ivan@atko.email,U0006,2025-07-29T23:05:51Z,DELETE,Employee,SECURITY_EXECUTE,Denied
user26@atko.email,U0034,2025-01-26T23:05:51Z,DELETE,Auditor,GENERAL_USER,Denied
user16@atko.email,U0024,09/27/2025,CREATE NEW VENDOR,Viewer,SALES_VIEW,Permitted
user49@atko.email,U0057,2025-05-05T23:05:51Z,LOGOUT,Auditor,AUDIT_READ,Permitted
user31@atko.email,U0039,2025-11-08T23:05:51Z,CREATE NEW VENDOR,Finance,SECURITY_EXECUTE,Permitted
user39@atko.email,U0047,2025-11-03T23:05:51Z,LOGIN,Payment Processor,HR_VIEW,Permitted
user9@atko.email,U0017,2025-06-28T23:05:51Z,CREATE NEW VENDOR,Payment Processor,FIN_PROCESS_APPR,Denied
kobe.doe@atko.email,U0005,2025-02-12T23:05:51Z,WRITE,Admin,READ_ONLY,Permitted
max@atko.email,U0007,2025-01-23T23:05:51Z,EXECUTE,IT_Ops,AUDIT_READ,Permitted
user31@atko.email,U0039,2025-05-18T23:05:51Z,DELETE,Admin,SYSTEM_ADMIN_ALL,Permitted
user12@atko.email,U0020,2025-07-11T23:05:51Z,READ,Admin,FIN_PROCESS_APPR,Denied
user1@atko.email,U0009,2025-11-30T23:05:51Z,DELETE,Finance,HR_VIEW,Permitted
user24@atko.email,U0032,2024-12-31T23:05:51Z,UPDATE,Finance,GENERAL_USER,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-03-18T23:05:51Z,LOGIN,Viewer,IT_MAINTAIN,Denied
user24@atko.email,U0032,2025-02-18T23:05:51Z,WRITE,Auditor,IT_MAINTAIN,Permitted
user34@atko.email,U0042,2025-07-08T23:05:51Z,LOGOUT,Auditor,READ_ONLY,Denied
user4@atko.email,U0012,2025-01-09T23:05:51Z,DELETE,Sales,AUDIT_READ,Permitted
user2@atko.email,U0010,2025-09-12T23:05:51Z,READ,Payment Processor,GENERAL_USER,Permitted
user38@atko.email,U0046,2024-12-28T23:05:51Z,CREATE NEW VENDOR,Finance,SALES_VIEW,Denied
creep.user@atko.email,U9999,2025-06-14T23:05:51Z,UPDATE,Payment Processor,SALES_VIEW,Denied
ashwin.ramnarayanan@okta.com,U0001,2025-10-14T23:05:51Z,DELETE,Auditor,AUDIT_READ,Denied
user36@atko.email,U0044,2025-03-23T23:05:51Z,UPDATE,Payment Processor,IT_MAINTAIN,Permitted
user34@atko.email,U0042,2025-04-17T23:05:51Z,WRITE,Auditor,READ_ONLY,Denied
user18@atko.email,U0026,2025-09-15T23:05:51Z,CREATE NEW VENDOR,Security,SECURITY_EXECUTE,Permitted
user28@atko.email,U0036,2025-08-09T23:05:51Z,WRITE,Employee,SALES_VIEW,Denied
user27@atko.email,U0035,2025-05-25T23:05:51Z,EXECUTE,Sales,HR_VIEW,Denied
user21@atko.email,U0029,2025-03-25T23:05:51Z,READ,Finance,AUDIT_READ,Denied
user36@atko.email,U0044,2025-08-03T23:05:51Z,READ,Sales,HR_VIEW,Denied
user10@atko.email,U0018,2025-07-11T23:05:51Z,DELETE,HR,FIN_VENDOR_CREATOR,Denied
user10@atko.email,U0018,2025-07-19T23:05:51Z,LOGIN,Employee,AUDIT_READ,Denied
user12@atko.email,U0020,2025-07-19T23:05:51Z,LOGOUT,HR,GENERAL_USER,Permitted
user6@atko.email,U0014,11/23/2025,CHECK_PERMS,Viewer,SYSTEM_ADMIN_ALL,Permitted
