Email,User_ID,Access_Date,Action_Type,Role,Permission_Set,Effective_Access
user18@atko.email,U0026,2025-08-28T23:05:51Z,CREATE NEW VENDOR,HR,IT_MAINTAIN,Denied
user29@atko.email,U0037,2024-12-29T23:05:51Z,APPROVE,Finance,IT_MAINTAIN,Permitted
user39@atko.email,U0047,2025-07-16T23:05:51Z,READ,Sales,SYSTEM_ADMIN_ALL,Denied
user44@atko.email,U0052,2025-06-08T23:05:51Z,EXECUTE,Viewer,READ_ONLY,Permitted
user2@atko.email,U0010,2025-02-11T23:05:51Z,CHECK_PERMS,Sales,FIN_VENDOR_CREATOR,Permitted
user7@atko.email,U0015,2025-01-05T23:05:51Z,DELETE,Payment Processor,SALES_VIEW,Denied
user13@atko.email,U0021,2025-05-13T23:05:51Z,UPDATE,HR,FINANCE_EDIT,Denied
user21@atko.email,U0029,2024-12-23T23:05:51Z,EXECUTE,Payment Processor,READ_ONLY,Denied
user4@atko.email,U0012,2025-03-20T23:05:51Z,WRITE,Payment Processor,SYSTEM_ADMIN_ALL,Denied
user47@atko.email,U0055,2025-09-16T23:05:51Z,LOGIN,Payment Processor,AUDIT_READ,Denied
user29@atko.email,U0037,2025-05-17T23:05:51Z,LOGOUT,Employee,HR_VIEW,Permitted
user43@atko.email,U0051,2025-12-06T23:05:51Z,DELETE,Admin,FINANCE_EDIT,Permitted
user47@atko.email,U0055,2024-12-15T23:05:51Z,DELETE,HR,SECURITY_EXECUTE,Permitted
user21@atko.email,U0029,2025-07-04T23:05:51Z,LOGOUT,Employee,FIN_VENDOR_CREATOR,Denied
user12@atko.email,U0020,2024-12-21T23:05:51Z,UPDATE,Admin,FINANCE_EDIT,Denied
user47@atko.email,U0055,2025-06-30T23:05:51Z,APPROVE,IT_Ops,FIN_VENDOR_CREATOR,Denied
user15@atko.email,U0023,2025-01-26T23:05:51Z,CREATE NEW VENDOR,Auditor,READ_ONLY,Permitted
user26@atko.email,U0034,2025-06-26T23:05:51Z,EXECUTE,Admin,IT_MAINTAIN,Denied
user0@atko.email,U0008,2025-06-08T23:05:51Z,APPROVE,Auditor,SECURITY_EXECUTE,Denied
user15@atko.email,U0023,2025-11-02T23:05:51Z,CHECK_PERMS,HR,SALES_VIEW,Permitted
user19@atko.email,U0027,2025-08-30T23:05:51Z,EXECUTE,Employee,SECURITY_EXECUTE,Denied
user39@atko.email,U0047,2025-08-11T23:05:51Z,WRITE,Employee,FIN_PROCESS_APPR,Denied
user34@atko.email,U0042,2025-04-27T23:05:51Z,READ,Viewer,IT_MAINTAIN,Denied
user8@atko.email,U0016,2025-03-22T23:05:51Z,EXECUTE,Viewer,FIN_VENDOR_CREATOR,Denied
user13@atko.email,U0021,2024-12-19T23:05:51Z,LOGOUT,Sales,GENERAL_USER,Permitted
user13@atko.email,U0021,2025-04-20T23:05:51Z,LOGIN,IT_Ops,AUDIT_READ,Permitted
user18@atko.email,U0026,2025-11-28T23:05:51Z,DELETE,Security,FINANCE_EDIT,Permitted
user29@atko.email,U0037,2025-09-26T23:05:51Z,READ,IT_Ops,FINANCE_EDIT,Permitted
user49@atko.email,U0057,2025-05-19T23:05:51Z,CHECK_PERMS,Viewer,IT_MAINTAIN,Denied
user20@atko.email,U0028,2025-05-19T23:05:51Z,CHECK_PERMS,Viewer,SALES_VIEW,Denied
user19@atko.email,U0027,2025-05-31T23:05:51Z,WRITE,Finance,HR_VIEW,Denied
creep.user@atko.email,U9999,2025-09-06T23:05:51Z,LOGIN,Viewer,SYSTEM_ADMIN_ALL,Permitted
user26@atko.email,U0034,2025-01-07T23:05:51Z,CHECK_PERMS,Auditor,SALES_VIEW,Permitted
user22@atko.email,U0030,2024-12-09T23:05:51Z,EXECUTE,Payment Processor,SALES_VIEW,Denied
user38@atko.email,U0046,2025-06-12T23:05:51Z,APPROVE,Viewer,IT_MAINTAIN,Denied
harms.rosa@atko.email,U0003,2025-01-06T23:05:51Z,EXECUTE,Payment Processor,SYSTEM_ADMIN_ALL,Denied
user0@atko.email,U0008,2025-08-12T23:05:51Z,READ,IT_Ops,HR_VIEW,Permitted
user46@atko.email,U0054,2025-11-29T23:05:51Z,APPROVE,HR,AUDIT_READ,Denied
kobe.doe@atko.email,U0005,2025-10-28T23:05:51Z,WRITE,Security,FIN_PROCESS_APPR,Permitted
user38@atko.email,U0046,2025-09-17T23:05:51Z,LOGIN,Employee,FIN_PROCESS_APPR,Permitted
user25@atko.email,U0033,2025-01-26T23:05:51Z,LOGIN,Sales,FINANCE_EDIT,Permitted
user31@atko.email,U0039,2025-11-14T23:05:51Z,UPDATE,Admin,HR_VIEW,Denied
user31@atko.email,U0039,2025-10-29T23:05:51Z,LOGIN,Admin,GENERAL_USER,Denied
user31@atko.email,U0039,2025-05-15T23:05:51Z,EXECUTE,Finance,IT_MAINTAIN,Denied
user15@atko.email,U0023,2025-11-08T23:05:51Z,WRITE,Payment Processor,READ_ONLY,Permitted
user3@atko.email,U0011,2024-12-18T23:05:51Z,EXECUTE,Admin,FINANCE_EDIT,Permitted
harms.rosa@atko.email,U0003,2025-09-20T23:05:51Z,EXECUTE,Finance,FIN_VENDOR_CREATOR,Denied
user40@atko.email,U0048,2025-05-22T23:05:51Z,READ,Auditor,GENERAL_USER,Permitted
user35@atko.email,U0043,2025-08-24T23:05:51Z,APPROVE,Admin,GENERAL_USER,Denied
user22@atko.email,U0030,2025-10-01T23:05:51Z,DELETE,Security,FIN_PROCESS_APPR,Permitted
user22@atko.email,U0030,2025-11-24T23:05:51Z,DELETE,Payment Processor,SALES_VIEW,Denied
user41@atko.email,U0049,2025-02-12T23:05:51Z,LOGOUT,Payment Processor,READ_ONLY,Permitted
user4@atko.email,U0012,2024-12-18T23:05:51Z,CHECK_PERMS,Payment Processor,SECURITY_EXECUTE,Denied
user35@atko.email,U0043,2025-03-27T23:05:51Z,UPDATE,Security,READ_ONLY,Permitted
user26@atko.email,U0034,2025-08-13T23:05:51Z,LOGOUT,Sales,SECURITY_EXECUTE,Permitted
user3@atko.email,U0011,2025-10-29T23:05:51Z,READ,Employee,SECURITY_EXECUTE,Denied
user27@atko.email,U0035,2025-11-25T23:05:51Z,CHECK_PERMS,Auditor,FIN_PROCESS_APPR,Permitted
user28@atko.email,U0036,2025-05-15T23:05:51Z,CREATE NEW VENDOR,IT_Ops,IT_MAINTAIN,Permitted
user32@atko.email,U0040,2024-12-27T23:05:51Z,DELETE,Sales,FIN_VENDOR_CREATOR,Denied
user21@atko.email,U0029,2025-10-25T23:05:51Z,CHECK_PERMS,IT_Ops,FIN_PROCESS_APPR,Denied
user41@atko.email,U0049,2024-12-23T23:05:51Z,LOGIN,Admin,GENERAL_USER,Denied
user11@atko.email,U0019,2025-10-19T23:05:51Z,EXECUTE,Viewer,GENERAL_USER,Denied
user34@atko.email,U0042,2025-10-26T23:05:51Z,CHECK_PERMS,Security,IT_MAINTAIN,Permitted
user36@atko.email,U0044,2025-06-19T23:05:51Z,LOGOUT,Employee,HR_VIEW,Permitted
user24@atko.email,U0032,2025-03-18T23:05:51Z,LOGOUT,Finance,FINANCE_EDIT,Denied
user47@atko.email,U0055,2025-08-12T23:05:51Z,DELETE,HR,GENERAL_USER,Permitted
user13@atko.email,U0021,2025-06-06T23:05:51Z,WRITE,Viewer,GENERAL_USER,Denied
creep.user@atko.email,U9999,2025-08-13T23:05:51Z,UPDATE,HR,SECURITY_EXECUTE,Permitted
user4@atko.email,U0012,2025-01-19T23:05:51Z,WRITE,Finance,HR_VIEW,Permitted
user17@atko.email,U0025,2025-08-17T23:05:51Z,CREATE NEW VENDOR,Auditor,FIN_VENDOR_CREATOR,Permitted
user44@atko.email,U0052,2025-10-17T23:05:51Z,APPROVE,Sales,READ_ONLY,Denied
user23@atko.email,U0031,2025-08-26T23:05:51Z,CREATE NEW VENDOR,Finance,FIN_PROCESS_APPR,Permitted
user4@atko.email,U0012,2025-03-07T23:05:51Z,UPDATE,Admin,SYSTEM_ADMIN_ALL,Denied
user20@atko.email,U0028,2025-10-07T23:05:51Z,UPDATE,Admin,SECURITY_EXECUTE,Permitted
user0@atko.email,U0008,2025-01-20T23:05:51Z,WRITE,Auditor,READ_ONLY,Denied
user41@atko.email,U0049,2025-02-16T23:05:51Z,CREATE NEW VENDOR,Payment Processor,SALES_VIEW,Permitted
user2@atko.email,U0010,2024-12-28T23:05:51Z,CHECK_PERMS,Employee,SYSTEM_ADMIN_ALL,Denied
max@atko.email,U0007,2025-02-19T23:05:51Z,LOGIN,Admin,FINANCE_EDIT,Denied
user32@atko.email,U0040,2025-08-06T23:05:51Z,LOGOUT,Admin,FIN_PROCESS_APPR,Permitted
user24@atko.email,U0032,2025-07-31T23:05:51Z,EXECUTE,Security,SALES_VIEW,Denied
user26@atko.email,U0034,2024-12-18T23:05:51Z,READ,HR,SECURITY_EXECUTE,Permitted
user5@atko.email,U0013,2025-02-07T23:05:51Z,LOGIN,Payment Processor,SECURITY_EXECUTE,Permitted
user28@atko.email,U0036,2025-07-29T23:05:51Z,READ,Admin,AUDIT_READ,Denied
ivan@atko.email,U0006,2025-11-08T23:05:51Z,APPROVE,Security,IT_MAINTAIN,Denied
creep.user@atko.email,U9999,2025-08-20T23:05:51Z,LOGIN,Admin,READ_ONLY,Denied
user27@atko.email,U0035,2025-07-20T23:05:51Z,CREATE NEW VENDOR,Payment Processor,SECURITY_EXECUTE,Permitted
user41@atko.email,U0049,2025-11-10T23:05:51Z,WRITE,Employee,HR_VIEW,Permitted
user3@atko.email,U0011,2025-10-29T23:05:51Z,LOGOUT,HR,IT_MAINTAIN,Permitted
user37@atko.email,U0045,2025-09-24T23:05:51Z,READ,Sales,FIN_PROCESS_APPR,Permitted
user13@atko.email,U0021,2025-11-22T23:05:51Z,UPDATE,Finance,SECURITY_EXECUTE,Denied
user25@atko.email,U0033,2025-01-23T23:05:51Z,READ,Auditor,FINANCE_EDIT,Denied
harms.rosa@atko.email,U0003,2025-12-08T23:05:51Z,LOGOUT,Security,CREATE NEW VENDOR,Permitted
harms.rosa@atko.email,U0003,2025-12-08T23:10:51Z,APPROVE,Security,APPROVE,Denied
harms.rosa@atko.email,U0003,2025-12-08T23:15:51Z,EXECUTE,Finance,SECURITY_EXECUTE,Denied
